frame_id,1's score
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,5968.426269028433
8,5972.152792630893
9,311512765.95370597
10,317846927.1583238
11,326961620.1722915
12,333664269.3050702
13,340491425.7425227
14,347429001.9558052
15,354381339.7250855
16,361391843.9470945
17,368520127.999579
18,368474337.9619857
19,375961905.1948427
20,383328798.30902606
21,398344952.060469
22,398573497.1876031
23,414070478.25425035
24,429431060.5096687
25,429560696.8795664
26,437976651.4268736
27,461391031.7382359
28,468422841.885984
29,475869215.3596084
30,483750311.6152506
31,493034852.7723238
32,500487576.2866457
33,500778255.2453698
34,516957010.39648914
35,525491831.23166174
36,533596742.2289297
37,541968143.940223
38,550789235.7901465
39,559247688.0588746
40,567318613.9281114
41,568047295.8939245
42,584875022.0112463
43,593128187.8878682
44,600995644.0600364
45,609581660.1886749
46,618491747.4268275
47,626873573.1882021
48,642976886.8279667
49,644080057.785645
50,652831685.8132304
51,675696870.1608669
52,676965730.5790113
53,685467148.8129431
54,701186805.7073418
55,709384434.1934015
56,717486078.6785445
57,725693711.5508746
58,725946282.793736
59,740891489.7978207
60,748717083.2719712
61,757694912.5397764
62,757709400.6418915
63,772775105.4329847
64,780450212.1709678
65,785697121.5239084
66,789980823.1743612
67,797249857.3252087
68,810669168.8486524
69,817781765.7847263
70,824516934.4512103
71,831388885.9830322
72,844535589.7678257
73,851167719.052961
74,857385524.9786633
75,857690973.1003886
76,864656832.0325865
77,870408632.8823723
78,882050736.4618512
79,888440832.5888643
80,888840942.7004569
81,894829207.8411353
82,905871253.434441
83,911629951.1486268
84,911879722.4721439
85,917615939.3157481
86,928641377.7205124
87,934054611.6827312
88,939708357.6966679
89,945019058.2697171
90,945363867.9498678
91,955570391.7383684
92,960983697.4514184
93,970879891.3516653
94,975288901.0060004
95,980398681.3913108
96,985917516.2795049
97,994284507.8595792
98,998746519.8091289
99,1003480620.0250905
100,1007480548.429458
101,1011407617.5835142
102,1012067439.8981845
103,1020929058.7396553
104,1023999654.0624902
105,1024691034.7049454
106,1029487221.2439944
107,1034285690.2908684
108,1039599277.5208216
109,1040916569.8896779
110,1042161457.8232726
111,1047639449.1152756
112,1050988229.6110514
113,1052235428.8012271
114,1054480881.2761177
115,1057828803.4312816
116,1061567561.5942074
117,1062396099.2218486
118,1064378786.9019462
119,1066044404.7805228
120,1066744443.9439831
121,1065136879.7391936
122,1066333632.2278377
123,1067421076.1836013
124,1068548838.3204516
125,1071740312.1832128
126,1071834581.011828
127,1071992101.7702199
128,1072135663.1766882
129,1068955647.6149077
130,1071852753.682958
131,1071721600.1973475
132,1072546009.3137971
133,1073046528.2805039
134,1073182547.9392562
135,1072616904.4374629
136,1072547873.9501364
137,1070162073.3043251
138,1067279291.227646
139,1066590647.1230654
140,1066673055.2541975
141,1065930101.959766
142,1066162861.2690592
143,1064710734.1100969
144,1063639179.6914027
145,1061442568.5486381
146,1059455205.6410812
147,1056777843.9826492
148,1055672633.5444521
149,1053923932.8660204
150,1053558684.734186
151,1052034479.0138959
152,1051381347.0285716
153,1048140488.7088635
154,1044089076.7751997
155,1043738972.4607668
156,1044353697.6140119
157,1045968734.3286515
158,1040381648.8994747
159,1036778398.4435129
160,1033288940.9586946
161,1030243981.7785233
162,1030182309.6306767
163,1030512314.4290419
164,1024922414.7358736
165,1024736963.9600153
166,1024175753.4203575
167,1022209785.3947673
168,1021333425.4723524
169,1020821622.2469921
170,1020142136.0816544
171,1019767562.4581946
172,1018012873.0369406
173,1016592142.5627886
174,1014702295.9683951
175,1014217115.7714959
176,1005493605.3773886
177,1003640172.7895015
178,998053930.9727123
179,994219638.0342268
180,992169543.5112566
181,990306648.4945374
182,990340399.2366719
183,986177705.741328
184,982862525.5851707
185,981196933.4354079
186,981545770.5475442
187,977930573.5396541
188,979568085.217674
189,977966384.5075182
190,975472947.7601287
191,975801373.375864
192,972752056.2405058
193,969145626.0076599
194,967533441.0121564
195,963701899.7299759
196,966452704.0680712
197,965049308.7977251
198,967955343.8098935
199,966540446.1953839
200,965138459.3483924
201,966581399.2613127
202,966740389.9820448
203,965418574.2986557
204,963618705.5160103
205,963550521.3989741
206,963839203.7183135
207,964025656.3038006
208,961501410.9314698
209,960365693.8816457
210,955282982.8015628
211,956489034.1665944
212,953058409.454102
213,952012014.4313604
214,953007672.6584587
215,946422119.1080267
216,945256921.4031433
217,944330577.4045069
218,945152461.3374382
219,948604071.652095
220,950746137.3453306
221,949873541.1178235
222,950223577.7605064
223,946923863.4818969
224,941856880.1225498
225,938651882.8243612
226,936307712.7319745
227,935532374.3083133
228,938650339.7299954
229,939392449.1839613
230,938038804.0929856
231,937478593.4934238
232,937034191.4567364
233,934726805.9561179
234,934165059.771269
235,932893816.9290076
236,932981535.9163277
237,930944556.4627957
238,930500609.0985516
239,926505383.3682503
240,926003300.2829877
241,926821865.2277881
242,923238820.8172625
243,921616370.7467877
244,918689917.712413
245,915922383.9489911
246,915434686.2868097
247,919848092.0747658
248,921515988.093575
249,921454644.9007126
250,923699891.7606492
251,922602060.5611136
252,920448021.9206448
253,919603301.8730811
254,930115427.1030077
255,931823171.0598457
256,931690879.2840134
257,932339748.0254565
258,926214430.9377742
259,928247993.3632151
260,930596138.0653971
261,928976187.4341325
262,933386850.2985284
263,935485295.4807333
264,938123227.8519124
265,931834532.2181742
266,929159554.776776
267,929810732.9665891
268,928533363.8124723
269,934901200.8739141
270,935475153.1703326
271,933888042.5238518
272,935533862.3911364
273,929854185.5924938
274,924640585.2758468
275,924554947.831642
276,929374775.3733927
277,931298173.0190803
278,931518449.6719228
279,932016456.0029353
280,925489351.841773
281,922497846.1856413
282,925485811.1554257
283,930225889.632919
284,928748653.246316
285,927344471.5387825
286,930403677.8602073
287,918448897.4603387
288,919283550.5186162
289,920023639.0777035
290,928267613.0077709
291,928889534.056396
292,932350074.7999059
293,931649300.7997141
294,927116790.9112405
295,919572221.0979264
296,923183892.9096621
297,929031008.0454186
298,928970923.8072375
299,927972203.6074114
300,930437476.8703194
301,929768242.4774097
302,921608652.2429402
303,924772602.8658166
304,926177405.4093393
305,927719550.8481559
306,932237394.5486735
307,933855167.229306
308,936434753.2603774
309,935820246.0296441
310,929213122.7181389
311,926146596.247852
312,927608108.9381679
313,932673923.6396115
314,933439036.4281493
315,934085253.5740829
316,932590467.4958267
317,931108818.4629176
318,922940622.7001072
319,925889010.025435
320,932209724.6580415
321,936171663.500551
322,936753589.7889999
323,933955323.446802
324,933822926.0108463
325,926312670.0333837
326,921544683.9882765
327,921864509.8901038
328,927550420.4445691
329,928358356.8357772
330,928996986.7667092
331,930918911.227706
332,926168286.0737386
333,923617419.9742548
334,923665834.1418443
335,928724749.432241
336,931382979.1852479
337,933445997.6704267
338,932793577.9243023
339,928951840.1230822
340,923882177.0334953
