frame_id,2's score
0,0.0
1,0.0
2,5940.668645429404
3,5944.288628076288
4,5947.967214926776
5,5951.698588947674
6,293180281.3750424
7,300064302.87010527
8,306930451.4460973
9,319855458.8317016
10,326950048.0559111
11,327344768.36337394
12,334482065.65670025
13,341350034.9896272
14,348820175.53171945
15,363325046.47887635
16,370960209.04416645
17,372102878.6587713
18,386605283.9692593
19,394592841.81122065
20,394434081.2103229
21,402743697.6736753
22,417518414.50469625
23,426023975.15938866
24,434373206.87517625
25,449793073.799989
26,457928536.92269236
27,466412117.0821226
28,466911673.09654653
29,481300698.7139492
30,491075374.5499118
31,498066450.7106109
32,499518164.3894337
33,515477098.59400606
34,515490755.1565882
35,525094772.8547978
36,533720843.38163215
37,542971381.5262387
38,542722837.0435467
39,559306501.2377707
40,566611036.7101401
41,574956598.836271
42,584323159.039811
43,591159618.4449749
44,592828155.0372528
45,607446004.033
46,624340461.8062414
47,624960605.1361536
48,632583670.7561717
49,648203327.1607404
50,648089185.6597128
51,664543509.1814955
52,671724664.974009
53,681026114.9147666
54,688162441.0705336
55,695114383.3978709
56,702992011.4766198
57,711001232.743885
58,720695358.7428162
59,727441426.9950573
60,736377046.8827507
61,744030943.6399559
62,749484354.7675292
63,750442144.2711933
64,755409882.7735901
65,767738160.6452065
66,774297374.3312649
67,780523073.3659961
68,787551861.6412495
69,788904439.3595638
70,807281182.9006408
71,814072296.2387367
72,821675333.0375136
73,823166727.4735819
74,829849819.4488207
75,836417562.4022224
76,847773678.7199185
77,853592073.6471584
78,854543179.30979
79,861399859.4285219
80,872579463.0690145
81,878051429.0366305
82,883963445.2745887
83,885139455.511122
84,894711598.404358
85,900258949.4019923
86,909678795.9260154
87,914537304.9236319
88,919875996.994401
89,924711913.2539309
90,929504415.5844026
91,930591269.8348897
92,938202801.7282524
93,942651869.2379469
94,950022167.6493217
95,951487564.4272195
96,955169063.0887648
97,959417625.6406382
98,966036718.6343529
99,970164613.8786914
100,974610317.502384
101,978309649.5383602
102,980132141.7575874
103,985505780.4884391
104,988921871.7396032
105,993038784.7043434
106,995436790.2202605
107,996385615.6421813
108,1000648030.7514007
109,1004598457.5632894
110,1008634929.6206912
111,1012054715.6090349
112,1013978036.739353
113,1015336748.9994706
114,1017212486.814893
115,1021496070.6374503
116,1025652553.8357143
117,1029888299.0493252
118,1031807189.9134487
119,1035646316.3532553
120,1039631733.2346144
121,1044470956.845446
122,1047170187.9006275
123,1050313373.8392637
124,1052215145.9141756
125,1053318128.1969274
126,1056791316.7466663
127,1060343922.017973
128,1063274473.7973753
129,1065796895.8175784
130,1065852888.9665623
131,1066926304.1833401
132,1070130288.8016123
133,1072186310.9779247
134,1074721210.184974
135,1078261487.1661973
136,1079799485.7682045
137,1082204774.430045
138,1082649349.479593
139,1086480413.971452
140,1089650399.5649087
141,1089107217.1576638
142,1091165927.6077871
143,1079966025.9591682
144,1062615996.0881892
145,1056174440.8128083
146,1077578548.4481928
147,1087977055.5823007
148,1084909336.7025092
149,1084498416.2094269
150,1081784821.041873
151,1075231027.3583808
152,1083983750.6251361
153,1089967725.256063
154,1094323996.6754766
155,1090882565.2707407
156,1095609183.9318883
157,1099969435.2265167
158,1096143626.9891436
159,1097458050.3289957
160,1093873571.996001
161,1099839596.3605506
162,1098345893.5298336
163,1106528628.570308
164,1101372102.6403828
165,1110274726.0653436
166,1098327128.5095775
167,1095786897.4008672
168,1104316696.5919683
169,1129261919.4968011
170,1121710555.5770354
171,1104033778.383523
172,1123820421.8624706
173,1146258746.3359756
174,1138469143.6604273
175,1123165161.0269136
176,1107705751.8580177
177,1103037747.2377903
178,1152938891.8048484
179,1137512231.556877
180,1123167517.7093248
181,1120162450.654503
182,1133765089.4630787
183,1156076339.689633
184,1148602550.9084408
185,1128014651.7153654
186,1114430565.9064465
187,1148369992.2679048
188,1155665048.933236
189,1157435741.2437935
190,1149000720.5839639
191,1138122754.1011457
192,1120194019.7644675
193,1133270685.7772143
194,1163462582.7191033
195,1162452901.2783947
196,1159383641.9259944
197,1149144743.8317692
198,1139953093.5930955
199,1127665045.1861186
200,1169670813.897459
201,1175502147.8315473
202,1177543968.145454
203,1174211145.056313
204,1153835271.175081
205,1137372977.2554967
206,1136923949.323604
207,1181483389.3670113
208,1184926528.3233597
209,1185076996.0923421
210,1180947921.4929883
211,1173358736.035906
212,1156017787.9886608
213,1144427526.0447114
214,1168262879.8283482
215,1182561571.5094657
216,1180178467.2783406
217,1176657876.542481
218,1177106512.6097085
219,1166653552.3108468
220,1149151463.372676
221,1165853163.1090715
222,1190518864.5034773
223,1190340720.0891542
224,1183068251.9733768
225,1175153457.2491016
226,1157766159.532526
227,1150091384.259274
228,1181710385.8270042
229,1189500553.513418
230,1188421470.514922
231,1185121267.4416115
232,1171832663.754944
233,1156951142.5314236
234,1172884948.8220596
235,1188003483.051402
236,1187569280.5507302
237,1184404336.948497
238,1178401215.0610948
239,1163415533.439483
240,1151828416.5242715
241,1158087117.6222384
242,1185263303.664111
243,1180867439.4631238
244,1174129636.8081336
245,1166455050.131613
246,1151323416.0315344
247,1146965482.5737314
248,1157560403.708541
249,1181872419.4369774
250,1185241771.128863
251,1182152893.5987191
252,1173981982.1254742
253,1153582112.8066137
254,1151910467.6943953
255,1184826473.3753564
256,1188997066.9671385
257,1191484123.0886881
258,1190152133.4940772
259,1170666699.9664764
260,1170453120.1653414
261,1170560016.1125298
262,1170360989.5072346
263,1190436304.2310557
264,1193472357.9191558
265,1193376180.402192
266,1183565767.5315256
267,1169718823.753777
268,1168964588.3035362
269,1188163220.2802086
270,1194471187.3745368
271,1194456713.3432312
272,1186356859.803942
273,1170980496.771898
274,1167423670.6115892
275,1161800807.9821332
276,1177069717.3771422
277,1187955523.7285938
278,1190250062.5028646
279,1191152237.9059935
280,1178312466.5503588
281,1166383240.5686703
282,1163235101.0392797
283,1161699994.786449
284,1175199424.5831463
285,1180346358.7405076
286,1181868228.1786141
287,1186455425.5544515
288,1169429249.072517
289,1160818491.6906896
290,1154532476.70993
291,1163811267.3095684
292,1180590581.1503634
293,1186085527.2372591
294,1185429700.0400698
295,1175516279.1953797
296,1167303358.7911088
297,1165725643.8109212
298,1161535020.2359216
299,1182882201.6274412
300,1180518203.078089
301,1181830526.5689971
302,1186448998.2177699
303,1173346830.1449442
304,1168154658.5182076
305,1169224710.1968637
306,1173767166.9145164
307,1182380198.7686412
308,1186116320.9166055
309,1194056182.9723377
310,1176412274.8259237
311,1175086010.3791978
312,1171206862.8599844
313,1174266717.5654001
314,1187011440.352543
315,1184429250.1447523
316,1182450767.4891598
317,1171357095.5469413
318,1173617079.7942193
319,1177961745.914886
320,1194663026.4144917
321,1193879831.0917532
322,1183184472.0166557
323,1176208610.581153
324,1167488180.0306406
325,1170170120.5399294
326,1173481608.2834535
327,1184121437.349019
