frame_id,2's score
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,9.999994143628435
15,9.999994143628435
16,9.999994143628435
17,9.999994143628435
18,9.999994143628435
19,9.999994143628435
20,9.999994143628435
21,9.999994143628435
22,9.999994143628435
23,9.999994143628435
24,9.999994143628435
25,9.999994143628435
26,9.999994143628435
27,9.999994143628435
28,9.999994143628435
29,9.999994143628435
30,9.999994143628435
31,9.999994143628435
32,9.999994143628435
33,9.999994143628435
34,9.999994143628435
35,9.999994143628435
36,9.999994143628435
37,9.999994143628435
38,9.999994143628435
39,9.999994143628438
40,9.999994143628442
41,9.999994143628445
42,9.999994143628463
43,9.999994143628486
44,9.999994143628522
45,9.999994143628609
46,9.99999414362878
47,9.999994143629097
48,9.999994143629872
49,9.999994143631305
50,9.999994143633923
51,9.999994143637334
52,9.999994143647983
53,9.999994143663912
54,9.999994143683514
55,9.999994143722157
56,9.999994143773998
57,9.99999414394456
58,9.99999414420816
59,9.99999414449897
60,9.99999414507025
61,9.999994146366827
62,9.99999414801213
63,9.9999941509688
64,9.999994157030688
65,9.999994165515947
66,9.999994174915612
67,9.999994200023618
68,9.999994232432392
69,9.99999428085501
70,9.99999438037477
71,9.999994503878964
72,9.999994689329764
73,9.999994932348422
74,9.999995508470453
75,9.999996150286645
76,9.999997121035317
77,9.99999837850393
78,10.000000257127732
79,10.000003918931936
80,10.000008246774074
81,10.000014258024901
82,10.00002636894798
83,10.000038586840475
84,10.000056113161886
85,10.000090468760705
86,10.00012751357501
87,10.000180397727865
88,10.000271482015938
89,10.000365934413084
90,10.00049594124702
91,10.0007205100313
92,10.000955150702852
93,10.001362012065778
94,10.001909409333225
95,10.002502777117659
96,10.003487678641063
97,10.004538683498456
98,10.005966566165174
99,10.008143780691885
100,10.010417122430482
101,10.01418761816737
102,10.01770777938042
103,10.021425273319688
104,10.024069892835918
105,10.02750031132093
106,10.033622517680477
107,10.040390514351305
108,10.051545036966168
109,10.063647487870897
110,10.078338091558644
111,10.095876714908968
112,10.117344499052951
113,10.128450834062475
114,10.155970954730138
115,10.173777346958682
116,10.208647833326896
117,10.22563171225454
118,10.266847834450669
119,10.301731866224188
120,10.333629353401959
121,10.360973880687663
122,10.4317646012862
123,10.473691497947819
124,10.505999630052342
125,10.597320160986362
126,10.591299285152209
127,10.683045165491787
128,10.769623169098184
129,10.839598160814429
130,10.821801266873724
131,10.902513615802283
132,11.018641011296182
133,11.001584534455503
134,11.108230008337978
135,11.146648523300259
136,11.22086922342896
137,11.282180413508119
138,11.3800166939744
139,11.43248748475235
140,11.565435664054744
141,11.574805135712188
142,11.573968315443238
143,11.724774192370615
144,11.83526417108752
145,11.784922845641901
146,11.930558928849088
147,12.081698323751645
148,12.218147853326727
149,12.29093060490894
150,12.29970462336307
151,12.373409122812761
152,12.515256576789454
153,12.573587565950227
154,12.703010464698446
155,12.851079244380932
156,12.909575181788078
157,12.96874356465896
158,13.07099473794041
159,13.166154904046657
160,13.341801786872988
161,13.438012977152741
162,13.665251006748285
163,13.78714835680953
164,13.80580432089072
165,13.988513481787946
166,14.120233641496036
167,14.302456697468457
168,14.406509762123964
169,14.590729329373625
170,14.761933953155257
171,14.717940558194156
172,14.907442788425588
173,14.898584776411527
174,14.939808363931933
175,15.012869727166276
176,15.10728311510399
177,15.278405556332162
178,15.193425716143546
179,15.134268424846686
180,15.13190404473259
181,15.260398654798616
182,15.251935885503599
183,15.275388815097749
184,15.164327512615984
185,15.221094014962583
186,15.194750943952124
187,15.171806679030981
188,15.13956898347649
189,15.148772153670727
190,15.156247692379289
191,15.03580704135905
192,15.113860287382005
193,15.015301276870648
194,15.003982148128237
195,15.02554117345084
196,15.02032691733576
197,15.018069671400267
198,15.005515796530311
199,14.929899999495111
200,15.041740602657262
201,14.820724398773518
202,15.045778079959563
203,15.051599508739667
204,14.991717184706411
205,14.945869842880995
206,14.838113237499648
207,14.881539315755077
208,14.815444344498108
209,14.757205972904423
210,14.765566760284282
211,14.688358596476478
212,14.594167883733524
213,14.49813647925724
214,14.457875823841222
215,14.401708513021246
216,14.307994670765497
217,14.240318517897329
218,14.257786698542326
219,14.076933529493463
220,14.049624890504884
221,14.116875051589593
222,14.116904659384506
223,14.12531815887104
224,14.018622471565543
225,14.204261667423475
226,14.143082794947896
227,14.165662510046179
228,14.150474780972237
229,14.279063448308358
230,14.317838228549835
231,14.154041640332842
232,14.341624517189384
233,14.416050079716083
234,14.338295144332644
235,14.289896071976749
236,14.559959462908388
237,14.547053711065267
238,14.630921351895454
239,14.744061942784745
240,14.675682540414396
241,14.657374746699725
242,14.67312991010479
243,14.707602261858373
244,14.649649544280248
245,14.673320054801993
246,14.661881955132678
247,14.765194577077477
248,14.654981631291522
249,14.624041765877529
250,14.63709485697783
251,14.474864549844677
252,14.480530694157904
253,14.429481428120072
254,14.601357572044368
255,14.498758594969951
256,14.516255214210302
257,14.478576032221662
258,14.607965934101946
259,14.600947374099135
260,14.521344913756325
261,14.498568212116151
262,14.56614119038856
263,14.612969789372913
264,14.510175752356817
265,14.563060027649906
266,14.711152643976536
267,14.618796129494298
268,14.45077157393551
269,14.555870563635105
270,14.53134981985303
271,14.638950412086574
272,14.806501730191837
273,14.77829103983448
274,14.547322283939252
275,14.686866151757771
276,14.68925440339497
277,14.673746030526477
278,14.553864472986502
279,14.581409290515344
280,14.607240916363631
281,14.540391070220478
282,14.554862675843893
283,14.689825727816837
284,14.761433494175352
285,14.673708293368575
286,14.693242758668058
287,14.775768556182824
288,14.714898272517058
289,14.552317190419924
290,14.559032895922883
291,14.478824889855556
292,14.434980297201816
293,14.495347202157456
294,14.627068906707153
295,14.546811934205147
296,14.519367328284284
297,14.520460767959612
298,14.74074525963387
299,14.57156903573144
