frame_id,1's score,pos_x,pos_y
0,0.0,4.0,3.0
1,0.0,4.0,3.0
2,0.0,4.0,3.0
3,0.0,4.0,3.0
4,0.0,4.0,3.0
5,0.0,4.0,3.0
6,0.0,4.0,3.0
7,0.0,4.0,3.0
8,0.0,4.0,3.0
9,0.0,4.0,3.0
10,9.919735534557834,4.053718383376868,3.058197725792129
11,9.91974013405543,4.107437244726737,3.116395010396083
12,12.773133155975083,4.170576837047651,3.164207476150828
13,12.981938268237084,4.235023710788199,3.210242685122547
14,13.445756640898907,4.29938360517363,3.2563994180517333
15,13.702380517718803,4.364123089319114,3.3020222105197155
16,13.980597836635376,4.427162806938825,3.349966282128488
17,14.271482946851139,4.49172621426071,3.3958379120863205
18,14.9181686006881,4.556200685738248,3.4418344611709224
19,15.276568985322632,4.620603353125387,3.4879314939758825
20,15.659989726290997,4.654317073209926,3.5130608630550753
21,16.497882848595584,4.692460236871852,3.541545855738161
22,16.96103559919507,4.733915731367459,3.572598869414409
23,17.455412573988472,4.77914011562947,3.6066073832614807
24,17.982865097671244,4.828625784771562,3.6439505283377636
25,18.545757745341117,4.8830118267722895,3.6851645843452934
26,19.146554271531702,4.943080275776967,3.7309141695750414
27,20.46016372694523,5.0059658672463785,3.7790602222226077
28,21.1863031458347,5.068783549885162,3.8272948441024677
29,21.959440223616646,5.131562447407312,3.8755799352373455
30,23.635005987683723,5.195412823485253,3.922438973583277
31,24.565169450212565,5.259221058691567,3.9693553792411658
32,25.554760437965285,5.322995660376916,4.0163174935448795
33,26.607059031523036,5.386775312360859,4.063272748765219
34,27.741899158556706,5.449360869186068,4.111808179914829
35,28.93357044067387,5.511922891305626,4.160373943455743
36,31.501901250717065,5.575615202368813,4.207447603940458
37,32.927218820269545,5.639300958028517,4.2545301328238185
38,34.44095208868864,5.70297959735158,4.301622286033917
39,36.04825470063913,5.766644136080472,4.348733500287398
40,37.75455844103468,5.830285523488894,4.3958759844044994
41,41.4476531063241,5.893881455171197,4.443079771047732
42,43.48272434423283,5.957424861554078,4.490354240957611
43,45.641894508613376,6.02090990824795,4.537707053400769
44,50.302983695981716,6.084311724665525,4.585171247009764
45,52.86964093507688,6.147645768261102,4.632725835871761
46,55.589362274638596,6.210910795678023,4.680372203056849
47,58.470606018361686,6.2741060304507545,4.728111100216496
48,61.5222702588729,6.337233908492493,4.77593903153228
49,64.75373363115565,6.400304316237475,4.823842723111133
50,71.69637947492127,6.463292681591682,4.871854240791841
51,75.51802384649773,6.526222858491849,4.919942002595794
52,79.56074628892502,6.589101403092907,4.968097258060309
53,88.22326099179291,6.651907534335368,5.016346920010987
54,88.35594030676761,6.714692522778857,5.064624090870007
55,93.2527149143347,6.776451084784882,5.114207556046898
56,103.34796359538058,6.839134548795524,5.162616474023098
57,114.70953429454788,6.9017658875568,5.211092812632469
58,120.95926397266382,6.964358376074898,5.259619304171748
59,127.55332132286667,7.026936664451006,5.308164106405527
60,134.51333489479035,7.089479663921701,5.356754364865517
61,149.3205533046938,7.1519732881160225,5.405408110199857
62,157.4584776835122,7.214469769974326,5.454058184766446
63,166.04085549637406,7.276940202199287,5.502741704540869
64,175.07801721934698,7.339429731293263,5.551400709397249
65,184.60579437231615,7.401902621333222,5.600081075152399
66,194.63168850941608,7.464403012531912,5.648726127316115
67,215.4830658413136,7.527847129663132,5.6961337638469525
