frame_id,0's score
0,0.0
1,0.0
2,0.0
3,6069.916395631076
4,6072.816631737786
5,324141260.5175921
6,330327758.8301066
7,338486231.79543376
8,355461591.92193896
9,364843834.0307295
10,374398323.8825023
11,393030532.09092844
12,393149101.38212913
13,410856387.1513748
14,420919510.4311101
15,438270992.30566174
16,446965733.4121522
17,445623684.2588952
18,463067155.80954814
19,470615386.1053341
20,479026385.1804808
21,487585257.81584525
22,495935347.6665023
23,515425081.38722426
24,525424510.5151653
25,535013001.9743982
26,544696893.2635788
27,566105805.4281471
28,578231759.5878328
29,598779178.5338738
30,610616434.6012032
31,612796410.1928496
32,633093473.0784795
33,644613058.1100048
34,656459668.6297592
35,677193903.2116278
36,688466716.5088433
37,700058275.4659554
38,711407482.4657705
39,722634719.5627593
40,733530392.9047198
41,743564905.6549202
42,763780712.817996
43,773728806.8269494
44,793537645.3704413
45,794348626.9683117
46,804304669.6208482
47,814264427.9588543
48,823511443.7496231
49,832990623.1351657
50,842812019.2966877
51,860218673.2638307
52,867129970.7512841
53,877367834.458745
54,892899413.75218
55,898482994.7456344
56,909151640.6746523
57,917596331.524028
58,924025855.142347
59,930155140.0961634
60,940633160.4383626
61,944111864.0941315
62,935182790.8062141
63,945594787.5187078
64,954097771.9460521
65,959965758.5659404
66,967848531.3996397
67,975648403.6437055
68,985223187.7719607
69,998907299.3748757
70,997753256.842231
71,1010352894.3681532
72,1015543947.1987108
73,1020609646.4262313
74,1025754092.2816197
75,1032162035.9129639
76,1044135567.8260804
77,1042356610.1645447
78,1047359494.3420459
79,1064795379.8337967
80,1062989155.7938706
81,1073776615.0994947
82,1077944113.816247
83,1081980105.3454053
84,1086050069.2632592
85,1090170925.1341364
86,1094279545.7543151
87,1103847607.4290576
88,1106460279.6440063
89,1110017817.088882
90,1113546562.0636692
91,1121540337.9211476
92,1119819472.0761158
93,1121689885.2552183
94,1126040407.3433938
95,1129372044.981089
96,1131773678.3733087
97,1134036615.748693
98,1135127571.8895574
99,1138180288.9712036
100,1140731311.4690824
101,1139823016.1324384
102,1142479550.217631
103,1138747601.2687714
104,1145889368.0074468
105,1140914728.3101146
106,1137105440.1881094
107,1133259049.9588158
108,1131718539.5116827
109,1128930551.109872
110,1130878705.170145
111,1135569164.8655891
112,1142996694.6441324
113,1140551359.52707
114,1146247526.470125
115,1143936356.866744
116,1145660980.3529656
117,1139389232.0813591
118,1146379686.1588745
119,1147914863.3450391
120,1143537430.6090374
121,1141231575.0200355
122,1139689270.4142745
123,1163446237.2776845
124,1132674131.1462584
125,1131549853.817902
126,1130551969.7912455
127,1132730112.684559
128,1130629814.165358
129,1135134480.3115604
130,1140983138.401418
131,1139360625.9333982
132,1132168841.9588866
133,1133997517.89736
134,1148506558.1849117
135,1149338848.7121198
136,1133603809.22271
137,1149828124.2376704
138,1130871067.3819582
139,1132919161.5112073
140,1134844662.5868883
141,1144445654.6339982
142,1145703868.1059246
143,1148682068.5236905
144,1148410497.1270566
145,1146989825.5740032
146,1141027507.090111
147,1143796690.0411434
148,1144593790.0122497
149,1144643750.56945
150,1146662512.682406
151,1144857765.3602297
152,1139875945.456306
153,1141179931.430256
154,1142018290.67027
155,1139013668.3520882
156,1136024505.8962166
157,1131271015.014835
158,1132836973.2889116
159,1127361123.199172
160,1121578949.1986496
161,1115695060.3489225
162,1117138309.7134912
163,1111240576.7706294
164,1111337154.7884057
165,1111375039.5585213
166,1113857645.955639
167,1106838293.1072125
168,1108377116.599954
169,1108470408.0172596
170,1108013638.2735047
171,1100515462.713421
172,1089192538.5209577
173,1087460642.663748
174,1080191568.428655
175,1082779611.025611
176,1084944660.4602456
177,1082123952.8641639
178,1079829175.70214
179,1082537394.389762
180,1082560617.472118
181,1082951422.3877487
182,1076864375.3014474
183,1074295961.6567786
184,1067873296.1822188
185,1068740265.2585825
186,1071982418.1625441
187,1065792338.6655525
188,1069924266.476043
189,1071087137.9416541
190,1075245848.77968
191,1078646695.0799482
192,1082884012.0814624
193,1080702004.5494525
194,1074740434.9733267
195,1067487883.9447033
196,1063125955.3491457
197,1064793975.4849491
198,1062453714.393232
199,1064316937.3033123
200,1070242152.1586319
201,1071937817.1594263
202,1060822827.1238363
203,1059316181.9961673
204,1062551616.6549641
205,1069079146.9291357
206,1073303872.2191882
207,1068511665.3159773
208,1059919506.4950262
209,1057844664.0389683
210,1063581093.9380637
211,1058154599.1159046
212,1061780022.9347733
213,1065477155.4875393
214,1071875826.5969181
215,1067703604.492019
216,1076593267.502565
217,1072917027.5425076
218,1075111888.985199
219,1077673571.641741
220,1080672844.0349362
221,1087813404.5923269
222,1093759931.083933
223,1090897607.9410396
224,1085003904.2927547
225,1083010725.4486382
226,1084136825.170109
227,1071199121.2443606
228,1066299024.9645025
229,1070506162.7338709
230,1077660260.706094
231,1075332081.1247582
232,1082215136.8817782
233,1085240390.3817585
234,1081362261.4687088
235,1073233071.4157867
236,1072814613.4078035
237,1069700978.5751706
238,1069939187.0970759
239,1069622276.4683919
240,1078726402.6596034
241,1083228003.512404
242,1079499957.9522173
243,1073780433.857081
244,1071134135.692118
245,1077628690.9621778
246,1071055076.0538106
247,1076039355.3326235
248,1084537979.5903003
249,1081863103.8062673
250,1077821798.537095
251,1076698112.172999
252,1083102040.959651
253,1084362452.5956817
254,1078864625.5515919
255,1084066823.3637774
256,1083260629.135593
257,1080284034.526555
258,1084561043.2632835
259,1084284729.8401315
260,1073208948.9836997
261,1079856736.478822
262,1071481469.5961264
263,1072510200.8991983
264,1077545929.3000708
265,1076698623.525281
266,1083655771.5263653
267,1088498167.09172
268,1082918351.26599
269,1088665200.205614
270,1092007940.3928225
271,1095287061.0834472
272,1089380682.489807
273,1093916530.0788178
274,1089339878.2127843
275,1080689872.1418605
276,1074358024.9489186
277,1071360923.5108547
278,1078155511.1867433
279,1079432059.8001351
280,1077503330.210822
281,1087181379.081812
282,1093996767.1234837
283,1099307895.8144107
284,1092079724.4887028
285,1085389561.1204963
286,1080853681.8961582
287,1081937581.9875066
288,1082521079.1486185
289,1092670956.9681375
290,1088654769.9315765
291,1093702615.9484904
292,1087042250.155271
293,1081504085.7863262
294,1087536385.9588194
295,1083853004.896733
296,1077916560.8221653
297,1080450940.272521
298,1083456219.4565709
299,1087654762.020997
300,1081333754.822234
301,1079339628.3545332
302,1077526619.375277
303,1073921405.2803252
304,1070583360.4093478
305,1066802172.4488832
306,1074311519.222232
307,1075760371.021977
308,1070793262.2844764
309,1062518716.957646
310,1056875370.069908
311,1060167987.994776
312,1066517799.0941216
313,1070355040.3254658
314,1068130971.3535291
315,1066712545.845223
316,1071189978.3483075
317,1074061324.1796224
318,1070760369.4272599
319,1065445513.2784907
320,1065258246.932116
321,1071398612.9773877
322,1064938270.4617333
323,1070727306.9970734
324,1079987753.027308
325,1085784519.3850167
