frame_id,2's score,pos_x,pos_y
0,0.0,3.0,4.0
1,0.0,3.0,4.0
2,0.0,3.0,4.0
3,0.0,3.0,4.0
4,0.0,3.0,4.0
5,0.0,3.0,4.0
6,1.7066497785555867e-07,3.2061311406268818,4.097436917356106
7,2.209361866719648e-07,3.411516792871254,4.196435573165939
8,2.88786215313776e-07,3.577210273441116,4.353055081837895
9,3.763288275935097e-07,3.742965087387769,4.509609678236438
10,4.880379443782408e-07,3.9096786738767264,4.665142890380947
11,5.300068924926076e-07,4.07591752509812,4.821183411863642
12,6.369210089486708e-07,4.241636441098742,4.97777600708953
13,7.33813543322807e-08,4.406930957290708,5.134816520705807
14,5.6453628263671527e-11,4.570392981767146,5.293763576526493
15,8.548038046887864e-11,4.73466794749374,5.451870298823574
16,1.3710362592092956e-10,4.8956615144882765,5.6133171055011175
17,1.511256940550105e-11,5.038860185438637,5.790737906530903
18,5.969778595848576e-11,5.18400982377745,5.966566182101448
19,2.2199477624757536e-10,5.330877219855832,6.140962191141665
20,8.860060242793127e-10,5.480813776810583,6.312726648724003
21,8.710910815627635e-10,5.625532017413845,6.488910163380444
22,7.139618968689351e-10,5.764383907936587,6.669753057900136
23,1.071686812554165e-10,5.893127762812829,6.85792590352778
24,2.639812989900453e-11,6.014235552434424,7.051101738696084
25,2.6520410353638847e-12,6.125591667931384,7.250058556979418
26,3.420151788414904e-13,6.228923315368836,7.453298736663117
27,7.690594310988375e-13,6.332783570029453,7.656269294877435
28,8.83243517143643e-14,6.4284223672857985,7.86324083992496
29,1.0129720567668899e-14,6.516449644608121,8.073562494652235
30,4.999973388870885e-17,6.589002131293609,8.289710908191989
31,2.1426435571290613e-16,6.66364480130647,8.505146448002279
32,7.784334447285438e-16,6.740320623893176,8.719866773613647
33,1.0906835588288884e-17,6.804235116970982,8.938725032709819
34,5.0748294142845863e-17,6.87074306879246,9.15680917322561
35,1.7032162581061583e-18,6.926816679192378,9.377806345643537
36,8.988440609742286e-18,6.986082882023973,9.597968824740054
37,3.925190864404526e-17,7.048305851344523,9.817313991290252
38,3.440437374950122e-18,7.102463828915744,10.038788399440257
39,1.815848877112971e-17,7.160183950574661,10.25936126167784
40,3.0347721458867008e-18,7.211685064861879,10.48146852231372
41,1.499803786132525e-17,7.267025250123396,10.702650492408981
42,6.565269744562796e-17,7.325946199656666,10.922905621080478
43,2.302119629236846e-17,7.380826599583957,11.144202122868963
44,1.0361565804495644e-16,7.439595091753194,11.364497979226169
45,3.910438612301822e-16,7.501809506907446,11.583845572208208
46,1.6063898064890575e-15,7.567809121057534,11.802084090650851
