frame_id,1's score
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,7095.282943023038
9,7107.469748121149
10,2345715.2683216315
11,1757362.3672070976
12,3112675.452431556
13,2998233.9969727984
14,3029860.277726481
15,3068886.020569654
16,3102271.717213923
17,3132428.9349986683
18,3170746.8914186577
19,3189011.952697836
20,3221922.814629931
21,3273452.650270931
22,3309615.297096675
23,3342172.093719929
24,3382493.969724849
25,3413514.419306046
26,3442055.6506329626
27,3481576.4922977984
28,3532589.680775569
29,3535375.8016100684
30,3565331.753582337
31,3610391.1461893436
32,3639622.541993782
33,3634471.505856518
34,3658014.2939323313
35,3704563.6612020265
36,3730431.508895893
37,3760701.424771356
38,3757788.3933626236
39,3797676.8501750394
40,3825447.3301685085
41,3839747.9407648765
42,3871738.1478687567
43,3899510.2978235204
44,3932437.7843938293
45,3973089.7014232418
46,3975295.183861487
47,3997171.427507093
48,4036633.576140565
49,4087641.532423767
50,4065013.0227071373
51,4118377.2811062965
52,4153234.343050269
53,3774963.626348535
54,4187669.403575694
55,3785087.4298880445
56,3815547.1358130504
57,3792194.5424084407
58,3789604.8311266433
59,3794577.8814509017
60,3798407.5266311946
61,3825589.0359289763
62,3799884.829096812
63,3833410.761976854
64,3816221.0357638756
65,3805839.663639064
66,3815234.842270672
67,3819672.8152636336
68,3830969.3784671547
69,3829932.9208942684
70,3830121.1545499437
71,3840037.5430393596
72,3838512.225908243
73,3842795.7579137636
74,3848003.159322922
75,3856923.915232638
76,3860866.4693762083
77,3829703.0085661644
78,3862032.641825297
79,3841203.720882721
80,3873181.737640576
81,3848884.8732948625
82,3873132.4387317696
83,3855369.467294559
84,3877029.6343640154
85,3882568.0270037903
86,3882174.78474841
87,3859187.9682872198
88,3889639.0199727085
89,3862860.7659257054
90,3886287.771603336
91,3859243.4576799036
92,3866274.206476412
93,3864224.796563197
94,3866186.5791832693
95,3865922.210858924
96,3861954.7350968705
97,3865988.87037792
98,3864119.8151370147
99,3861624.434790217
100,3861443.704463252
101,3861224.303319668
102,3855502.603255379
103,3862547.7511667483
104,3867674.9420952885
105,3897261.3077884754
106,3867107.390970654
107,3871642.0543558314
108,3878441.52988025
109,3847292.9717561877
110,3885128.857316953
111,3878704.832505538
112,3885345.0512478384
113,3877628.814721004
114,3876081.1784000187
115,3882788.238182834
116,3889448.258719323
117,3897206.644186695
118,3903275.4014720647
119,3894679.510140328
120,3892804.3834229084
121,3902897.8430995215
122,3895714.6403530547
123,3880678.5441368287
124,3883614.5831110035
125,3884627.8099849313
126,3901713.889758187
127,3896539.5239283405
128,3893328.1276909304
129,3897262.3145903284
130,3905693.1527470015
131,3899770.049058793
132,3910180.243710635
133,3885067.6980267144
134,3922302.4528105627
135,3895421.2705907165
136,3917563.6920156064
137,3895862.174003459
138,3912995.8469825336
139,3928964.097454019
140,3879534.3659396498
141,3897365.6334186643
142,3895756.051944602
143,3894801.7211430706
144,3870672.215848957
145,3865714.718273131
146,3876884.293874373
147,3864251.0826925947
148,3851107.1163088055
149,3858543.6920990827
150,3851625.5289745107
151,3861063.097112303
152,3853793.103899741
153,3850510.453932977
154,3866725.0824343027
155,3864579.0496922554
156,3878156.0983162075
157,3879424.583796199
158,3903106.8774674227
159,3905542.667268493
160,3917938.1622489113
161,3921018.061287124
162,3939160.0368056116
163,3953903.5177592575
164,3964985.531964306
165,3969743.2291477183
166,3963025.7171702106
167,3958833.6849692734
168,3943644.655183678
169,3961305.905670211
170,3986283.448573686
171,3966380.2668805076
172,3968970.476029754
173,3974772.4771141727
174,3964867.8144414346
175,3957772.410247957
176,3945399.9479196393
177,3950069.727490505
178,3953645.276762743
179,3942019.35401846
180,3923921.2766455486
181,3913616.6132239066
182,3896740.087760273
183,3894265.560921397
184,3869745.9839630597
185,3876182.0302335727
186,3868061.5775267757
187,3864411.7428074065
188,3862087.104334815
189,3876434.2199970637
190,3852433.7429414704
191,3849954.9976539146
192,3840071.557944085
193,3835878.7348539466
194,3837727.1362305186
195,3834855.6045593973
196,3827554.2064510128
197,3830403.6183159226
198,3819755.774497044
199,3810833.206491969
200,3806842.934832804
201,3805789.7900787746
202,3798743.853257484
203,3804152.23038952
204,3795069.280658041
205,3793598.4330276223
206,3789735.378408796
207,3790298.806128132
208,3790314.8122500055
209,3789758.6587736974
210,3788900.7707212153
211,3788652.8347152644
212,3788420.815817465
213,3788264.084835954
214,3788407.332637311
215,3788402.507587096
216,3788054.800987284
217,3788253.611441901
218,3787806.419493322
219,3788071.486992836
220,3787519.632737076
221,3787833.746463525
222,3787571.155294053
223,3787569.8046215624
224,3787256.5662459964
225,3786276.755592018
226,3786876.173484986
227,3785743.684230191
228,3786458.0446439027
229,3785077.26917402
230,3786004.3797066216
231,3785522.3798482255
232,3785517.342868375
233,3784972.8283936977
234,3784971.2801333815
235,3784428.1602141117
236,3784420.318242981
237,3783880.26155739
238,3783878.095122773
239,3783314.163309399
240,3784796.0473477496
241,3782726.1591501045
242,3784366.420523367
243,3782253.9617190836
244,3784093.475449624
245,3781787.0251505794
246,3783795.6549666477
247,3781476.353280975
248,3783641.8414750877
249,3781272.5379897985
250,3783524.0027580196
251,3781113.693173766
252,3783460.796643085
253,3781126.387367651
254,3783511.0811345144
255,3783639.3649573145
256,3783639.212662282
257,3783792.4592976165
258,3783798.498910153
259,3784026.0687188217
260,3784027.9373570033
261,3784197.8339610887
262,3784201.843608663
263,3784360.3990534195
264,3784363.076123579
265,3784537.8493446372
266,3786056.2857640716
267,3784774.225035387
268,3784769.6562569966
269,3785127.255899745
270,3786462.0009863507
271,3785437.094799607
272,3786742.8372209603
273,3785853.4748348026
274,3786992.923907895
275,3786208.0036381865
276,3787200.5857141195
277,3786549.5514061074
278,3787456.0362437465
279,3786894.1868302417
280,3787635.0136929383
281,3787169.2480247025
282,3787845.6578282397
283,3787482.5132130333
284,3788020.5438044155
285,3787727.784600937
286,3788178.928442815
287,3788182.994663579
288,3788298.2602837044
289,3788402.97075665
290,3788398.253689782
291,3788404.8318610266
292,3788489.2185360445
293,3788613.372179844
294,3788554.177985198
295,3788649.16153627
296,3788604.955748957
297,3788678.5488973362
298,3788673.8198803584
299,3788699.7080451953
300,3788675.0863299645
301,3788717.308768655
302,3788712.6880532447
303,3788728.9189269356
304,3788717.405766403
305,3788755.195864847
306,3788750.7431751047
307,3788864.4583678376
308,3788908.66605988
309,3789403.8180092694
310,3789655.1781346113
311,3791613.263051948
312,3801723.8008147357
313,3797971.8097400577
314,3807760.7499546944
315,3808541.3079829775
316,3830932.8087606584
317,3822459.410520101
318,3840582.39631702
319,3845496.317194931
320,3864735.42757601
321,3867216.3048986103
322,3886362.727313204
323,3888562.6030115257
324,3909508.4747695844
325,3911093.0757022845
326,3934892.3103446923
327,3961543.4217236782
