frame_id,5's score,pos_x,pos_y
0,0.0,3.0,3.0
1,0.0,3.0,3.0
2,0.0,3.0,3.0
3,2.830298627809056e-07,3.2259999589623654,3.0301333461303104
4,4.6317292344668907e-07,3.4519999178379903,3.0602666929111755
5,7.011325061080505e-07,3.677695578521031,3.092600402083581
6,1.2007169747430727e-06,3.9036902380516922,3.1227734672845266
7,1.9050787865609786e-06,4.129686262149883,3.1529363101845256
8,2.9942717300187398e-06,4.355691116468688,3.1830329183710884
9,4.652239616380727e-06,4.581695974498387,3.213129498691383
10,7.153625347563668e-06,4.807700833075321,3.2432260749023047
11,1.088639905907781e-05,5.033705720787997,3.273322432322781
12,1.6395898042754525e-05,5.259710612832318,3.3034187572152782
13,2.4438828643771173e-05,5.485715505552249,3.333515077034361
14,3.605125600723437e-05,5.711720398482895,3.3636113952711013
15,5.2632716598425435e-05,5.937725291478921,3.3937077130168793
16,7.604555769441885e-05,6.163730184493183,3.4238040306257203
17,0.00010874157373364036,6.389735077523366,3.4539003481149972
18,2.1674947425395534e-14,6.581239757150436,3.577633761875927
19,1.2697827017479744e-13,6.77192975838249,3.702619054731203
20,1.8426594596509362e-13,6.969083927471362,3.817136449090647
21,8.573962076652476e-13,7.160851287472308,3.940462357310565
22,4.109464908796314e-12,7.352684170429727,4.06368632014347
23,1.2352375204623068e-11,7.546018538281773,4.184540869943011
24,5.852732290639799e-11,7.74094044622421,4.302817874487767
25,1.5690712411921694e-10,7.937405788715721,4.418513030824119
26,6.649330710629631e-10,8.135539399480896,4.531327357419432
27,1.6127860130540517e-09,8.335144760004402,4.641516740076206
28,3.876410613371519e-09,8.535987373013468,4.749434508769276
29,1.6281649164097236e-07,8.67771417529896,4.9280332588038975
30,3.5336888660937316e-07,8.819977288429413,5.106205104622566
31,7.608038115053074e-07,8.962288630676873,5.284338430723344
32,1.8152202988496752e-06,9.106178385073017,5.461199219423999
33,3.4610034683096306e-06,9.249968504694058,5.6381410220014745
34,6.739799784547039e-06,9.394361927082146,5.814590843681904
35,1.2378187969520189e-05,9.538505873916922,5.99124452349326
36,2.7358006637443258e-05,9.682016982231222,6.168412697244646
37,4.881652453968303e-05,9.826024269701136,6.3451777988783045
38,8.690053834772669e-05,9.96988648695085,6.522060987587679
39,0.0001518297898307182,10.113716342967058,6.698970491341313
40,0.00031082692690670986,10.257366427875805,6.87602599988513
41,0.0005322590846099627,10.401220551415149,7.052915771044254
42,0.0007810752575041372,10.545586330889813,7.229388210016101
43,0.0013057148610366946,10.69020114193166,7.405656631542281
44,0.0024304166318998613,10.834824092681796,7.581918374743475
45,0.011461671504866143,10.96396125193738,7.769821525593581
46,0.005616813276341937,11.110887115732284,7.944168279357801
47,0.007666044478674419,11.25907896924147,8.117440246373565
48,0.011508332441727245,11.408295954304426,8.289830186244549
49,0.009102193639021466,11.564715671549784,8.455712289127536
50,0.004373986310768118,11.734249570012892,8.60816640442752
51,0.08068252058046409,11.874284190193785,8.788095015689857
52,0.05644487523923898,12.024042738712811,8.960014697941409
53,0.015907218585610724,12.200214323130506,9.104747461487744
54,0.008257170113995651,12.41392550486944,9.025302318151297
55,0.06785836946655731,12.553451802391772,8.844979240594071
56,0.16577113487509734,12.67808628873955,8.654059768531042
57,0.3601417917716995,12.796717005937195,8.459352930086233
58,0.7618523196090471,12.913993039496534,8.263827146741455
59,2.902712001646658,13.037092204328367,8.07191415703595
60,5.544544634316353,13.165891645809259,7.883779354635622
61,9.982566898969731,13.300758886070902,7.699945659399389
62,27.13692353072293,13.44803113633285,7.525891402620697
63,42.112242894510885,13.60001927685834,7.355939629639055
64,62.566029918456096,13.740419972441101,7.176296526014459
65,122.26523868626506,13.523402234590495,7.246205763302572
66,161.85464038661627,13.70468458516359,7.107928110116334
67,205.1253661680304,13.889816321340069,6.974848283469758
68,249.11493575777433,14.07657845696918,6.844066386040285
69,292.41934460044996,13.877353966828966,6.9549429053235485
70,358.1834326438637,14.07876219231123,6.848084462942584
71,377.2406223344128,14.282907533869171,6.746552795369401
72,382.48380341990435,14.489970419613375,6.65111191656329
73,379.56812451703723,14.28622709444451,6.753447919265827
74,385.9751355979224,14.493389975922696,6.65822428492196
75,386.905950375584,14.291800802615672,6.764740974719339
76,385.90711089685817,14.497501728624828,6.6663990760241445
77,396.74032688069127,14.305306895966705,6.78905773368644
78,400.2090572717685,14.514649094401321,6.698725879091495
79,406.17723353219037,14.327981590400732,6.829642810579329
80,409.373021673868,14.537047511787266,6.738673362329932
81,417.5176050493684,14.353304426906462,6.873664024075423
82,419.6084497717674,14.562245527681913,6.782408249426678
83,431.874609907122,14.370674469958265,6.906038867975007
84,444.3463668345654,14.577721449932133,6.810563488511498
85,459.1009360963745,14.397663573806373,6.95043185965051
86,455.17662779624044,14.600120278954659,6.8455734668509844
87,468.7554377966819,14.420689455167638,6.9862453527241435
88,476.23080519718116,14.617149977936757,6.870542012265518
89,491.9474080755709,14.406562251891904,6.95793085388307
