frame_id,0's score,pos_x,pos_y
0,2.830298627809056e-07,3.2259999589623654,3.0301333461303104
1,4.6317292344668907e-07,3.4519999178379903,3.0602666929111755
2,7.011333392658514e-07,3.677695579958141,3.0926003920522707
3,5.968794468061993e-07,3.9047725199391423,3.1130958385920438
4,6.833956109903693e-07,4.13216812687176,3.129686135387053
5,1.0110631335222857e-06,4.359631901648325,3.1453140323791695
6,1.5115210746775832e-06,4.587144786448478,3.1602099126791865
7,2.5547596506894925e-06,4.814815577876802,3.172457799452042
8,3.7252173962847766e-06,5.042513705307411,3.184186514837541
9,5.482226922438932e-06,5.270225519883175,3.195646423328145
10,7.984049748285193e-06,5.497950703844282,3.206837517549889
11,3.5725212071744207e-05,5.723638233879916,3.239227929501805
12,5.2183591136385107e-05,5.949328644351522,3.271598265013784
13,2.4337670160211512e-05,6.177101867447302,3.2817648200133833
14,3.437426966531026e-05,6.404881067630138,3.2917965678205845
15,4.788317558996047e-05,6.632669589460726,3.3016143742067294
16,6.662442071680027e-05,6.860460307182979,3.311381099327303
17,9.144044943615408e-05,7.088255247150896,3.321048845963047
18,0.00012409254769028846,7.316054781771044,3.330607717593343
19,0.000167988318889179,7.543854087143229,3.340172050918243
20,0.00022354756271841412,7.771657600219151,3.3496356353484766
21,0.0002971315031316794,7.999459465805362,3.359138794583276
22,0.0003865393865362022,8.22726665324102,3.3685135133873207
23,2.5812329126377203e-09,8.455231993467446,3.3724888945576987
24,4.67778561041729e-09,8.68310757159959,3.3800202218604665
25,1.2204711413082453e-08,8.910455886768908,3.397246468975641
26,2.8351824297322277e-07,9.11645804374539,3.4949557895189596
27,7.490137427367379e-07,9.3215380113178,3.5945861408206543
28,2.122712460143349e-06,9.525964318969827,3.6955509106156614
29,3.51353553524685e-07,9.75260127852203,3.720444455259456
30,8.737517207440932e-07,9.978505934921555,3.7512841410070825
31,2.681202149534585e-06,10.203172481405884,3.790129255124628
32,5.510871730832174e-06,10.426710320435637,3.835016163259499
33,0.00010971544684671003,10.634508175352664,3.9288460704953145
34,2.8545416933475163e-05,10.856937203290167,3.978939258962187
