frame_id,4's score
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,20622315.520261977
10,20843312.474874914
11,38758953741.82296
12,41233003728.198746
13,42310064120.64713
14,43263104919.02289
15,44242426519.29309
16,45848414049.24834
17,47034133517.2013
18,48865706805.332664
19,50115363010.76962
20,51891794548.7902
21,53139700671.98517
22,54471409835.82866
23,56088479108.04145
24,57366860479.70104
25,58847238283.348305
26,59168483244.60812
27,60428220943.64682
28,61162051810.4111
29,61125109352.42871
30,61162262872.26787
31,60586417658.02538
32,58815890444.04501
33,58344155919.30925
34,58136467932.4565
35,56905454806.29488
36,56881972312.572495
37,55934421162.70953
38,55484018332.165504
39,54808682093.80825
40,54210249309.63306
41,54028796308.037
42,53150590490.8241
43,52830897442.04058
44,32527768661.52703
45,52490626126.079346
46,51823449204.24687
47,51503708733.66312
48,32196309189.978718
49,51612796694.07725
50,48241340535.453606
51,32779970884.09997
52,32415085778.284634
53,45470070056.10707
54,54020971978.05099
55,53968256105.71837
56,53066166335.09242
57,53746500755.35626
58,52068881914.56996
59,46227138768.954666
60,33688630351.781853
61,47017827261.52788
62,46437643383.975365
63,33453315018.7425
64,34223698809.03254
65,49120366388.78967
66,49460165613.39007
67,52769867921.01624
68,55359851753.687256
69,52740086326.63202
70,53526853780.78074
71,34691449774.2052
72,52982993481.98694
73,49880180816.48285
74,54444666824.62898
75,35257146876.558876
76,56844604314.5571
77,57156359113.36961
78,35602651505.5412
79,62064381211.769196
80,56880077537.553734
81,57279661136.83982
82,57234941980.73596
83,65313129196.633125
84,58895834461.41542
85,57347621343.74579
86,35760919842.31643
87,59993973279.121635
88,63301068349.0711
89,36784119876.27908
90,64815949827.12373
91,42729286549.65754
92,36417546137.87121
93,61304553518.90289
94,65087201532.5125
95,37282745933.198845
96,37058938249.8342
97,62391485049.13602
98,37530722756.033615
99,58429120226.420746
100,62713512077.54049
101,36505111528.136314
102,69510061225.0329
103,56990941146.35001
104,48949344545.579475
105,58613801404.6496
106,67976703066.51918
107,73045219425.75876
108,36900205590.353966
109,50362254810.21315
110,65097469411.707245
111,58840266182.63235
112,68631182015.4698
113,67961036417.62118
114,59167094368.80586
115,58849230694.61301
116,36269229605.31092
117,64364155366.746284
118,64204164396.55925
119,37782980177.26041
120,58915392136.04812
121,64740052856.97577
122,69293162198.95801
123,37658590362.40738
124,58912165643.235176
125,69757075160.25322
126,65539664853.186584
127,59028678368.48089
128,58839983665.05602
129,69488757084.50464
130,66299143135.41471
131,58862177398.05633
132,37105010712.670746
133,66103522473.6296
134,59134866890.5769
135,59215048683.88194
136,58540106688.50906
137,69745662519.97205
138,59211666168.42289
139,59105543090.16776
140,66334987165.27492
141,69199029788.76987
142,69346484998.90556
143,66468140471.22707
144,59132831288.318596
145,37668884749.405975
146,69376285931.0579
147,74720613804.19104
148,59299829682.98254
149,37683791923.659935
150,65156848684.64268
151,58710325939.44352
152,59306951267.301674
153,52012179465.12296
154,58811834098.83809
155,69341974854.65207
156,58969550988.09842
157,51636921396.39373
158,66952742022.22823
159,58868634035.93062
160,38037599716.20799
161,69637552206.57875
162,58906331972.2198
163,58751126050.52462
164,52137311707.94814
165,66414614356.50857
166,49679226528.50877
167,59476687540.83568
168,58780079889.55023
169,68999021984.82819
170,58911038888.067825
171,59038632317.71809
172,69192165067.10194
173,66355002129.121254
174,59278574247.971436
175,37715437849.990685
176,66333523501.03667
177,49156213939.777534
178,59348509201.50931
179,58792421049.427505
180,69167630910.47443
181,58847243327.55653
182,59057865610.00909
183,69399144694.08803
184,66354878252.63792
185,58916445388.06816
186,58675134152.937195
187,65762017031.39872
188,69355313795.72157
189,58928806098.92418
190,59087645232.43474
191,70668975856.77924
192,37295619491.50789
193,58802062468.52145
194,66729797972.97244
195,50785901155.88146
196,59081487605.27548
197,59034716197.62856
198,71352310911.94987
199,59041300689.36513
200,58903350304.86461
201,65006764097.16195
202,37818999956.43486
203,59047201954.09288
204,66312722391.17428
205,49596618095.09432
206,52702234950.38385
207,59263271092.88799
208,69237738224.08578
209,52362497354.52259
210,58784637988.47965
211,66892655826.104805
212,50305976540.99515
213,59119930071.023384
214,74950149682.38268
215,71230688387.60782
216,68910185151.59364
217,59249188769.167175
218,58789429188.42493
219,70776434918.95819
220,50185239442.495155
221,59236594286.60906
222,58784974611.29709
223,51311366559.42514
224,70714777764.19864
225,59391690727.316154
226,58789518941.63547
227,68950475773.91579
228,51160204499.17007
229,59108310409.06866
230,51042669372.27338
231,69075958077.7797
232,51399088595.19783
233,59101007945.73137
234,70502350229.7337
235,59119362584.93262
236,58897324133.98883
237,48833486756.01285
238,58234243584.656265
239,59063833165.152626
240,51654319527.58707
241,66489220956.50489
242,55266309383.10741
243,59290533869.418564
244,50922890008.24604
245,66778595678.09355
246,58949135455.45242
247,53277193716.69777
248,70175597445.2153
249,59416226950.38141
250,37786486370.468445
251,49376508051.3269
252,66519176256.91606
253,58923643511.77083
254,37904357299.652985
255,70074733425.26907
256,53059108724.4218
257,59057167000.2191
258,50443658075.492905
259,65949643342.776375
260,59296294896.07294
261,58778595858.81055
262,68968546949.6789
263,65939677099.18986
264,58860985908.75108
265,58189466747.25228
266,70333706864.94391
267,49114774646.56162
268,58905013751.069626
269,59060849669.05237
270,50295281146.74847
271,66485710037.79988
272,58806399625.91601
273,38135319068.61903
274,49312630392.30499
275,66787068020.31961
276,58821824454.79057
277,49049961485.89355
278,58892286688.03603
279,57530627635.64487
280,64902416201.109535
281,37843994223.62631
282,58952870636.63335
283,70460193723.4093
284,50976752191.853455
285,59049483098.32784
286,66395051900.89229
287,52427083985.77599
288,51100377732.14397
289,59243157584.76502
290,66224073789.51016
291,51532963490.897194
292,37703286684.64164
293,59266199008.72633
294,65282160500.2245
295,53305774002.92543
296,58811091143.38164
297,66784670224.313446
298,71565526594.34665
299,38221567338.25586
300,58949326936.20081
301,64931982776.7955
302,53377836140.03389
303,59019948460.28963
304,66412173128.88547
305,37838804645.646996
306,58955645395.092606
307,53377431316.470215
308,70258086864.11322
309,58969941643.52443
310,52534756367.77913
311,65265555710.61114
312,37724970334.39863
313,58767928912.2464
314,65134770665.77537
315,58952160190.83803
316,37966641430.98476
317,69756647388.26672
318,59359464260.75305
319,58867940108.07887
320,49032719728.387085
321,58923018998.81869
322,59046543841.466995
323,69122161174.31573
324,66323583582.40743
325,59318217079.76373
326,58800709118.64879
327,71582546354.38962
328,66320267261.21468
329,59301466490.409515
330,37689614973.21423
331,66262405679.19364
332,55534780801.09687
333,58907974064.06067
334,52194358373.21131
335,65569723705.46591
336,58958416686.40732
337,50155296472.66952
338,66428503771.27427
339,58712483763.52567
340,37964525715.90026
341,64963964479.36277
342,50089650131.24212
343,59105315724.28041
344,74998381849.05199
345,50276470961.13282
