frame_id,4's score,pos_x,pos_y
0,0.0,4.0,1.0
1,0.0,4.0,1.0
2,0.0,4.0,1.0
3,0.0,4.0,1.0
4,12086455.304822646,4.011897316181255,1.0783013018262357
5,12253870.10842157,4.023847267715774,1.15659458799001
6,100277226498.70605,4.095988017007602,1.1892802467964905
7,101659875646.57579,4.166850932369036,1.224650958218205
8,103695431815.46848,4.237798298526386,1.2598519700692161
9,105521451314.27542,4.3084919639205,1.2955597517581556
10,107309745984.35603,4.3796421529049505,1.3303489829580106
11,109217740753.74174,4.450836965581753,1.365046802023696
12,110981914935.18951,4.521812440170873,1.4001911046465847
13,112876006773.36298,4.592863766254726,1.4351818042927198
14,114259678708.07901,4.663824333296491,1.470356197323889
15,116123342346.7426,4.735177716834244,1.5047267466025127
16,118006494045.34583,4.806719946642836,1.5387024637254008
17,119675615442.83931,4.878301176307861,1.57259593742821
18,121098754766.22824,4.949800342863674,1.6066621843865128
19,122975009682.37836,5.021639672275321,1.64000511091801
20,124788742731.40279,5.093397822728019,1.6735223877108507
21,126510252545.49881,5.165269684268635,1.7067951320924997
22,127976374024.72069,5.23698350005259,1.7404071630591784
23,129631013564.21416,5.308817966296988,1.773760565575001
24,131539735766.73618,5.380789653959229,1.8068168233040411
25,133451890309.46802,5.452899490512239,1.8395706241872698
26,134606780277.31865,5.524589630492555,1.8732331230488037
27,136512727937.99573,5.596530190149403,1.9063570702208934
28,138252210220.547,5.668420302549224,1.939590362852547
29,139876473618.91586,5.740209885094119,1.9730402632713782
30,141002677855.21216,5.812010816036386,2.0064657971612623
31,142981373382.91956,5.884051789996589,2.0393707826629353
32,144668910639.4731,5.956152094260118,2.072145561458628
33,145502147603.52185,6.0284495563159375,2.1044831089891276
34,147217402464.11252,6.101136343668852,2.1359357868451094
35,148602117154.51807,6.174156015692618,2.166607720229584
36,150676109334.90393,6.2472463258535855,2.1971109423638695
37,152490753443.91907,6.320487353906869,2.2272504813400738
38,154657271589.6558,6.393787711120974,2.25724544145481
39,155515587389.5398,6.4675363503551235,2.2861206593953085
40,157404341467.38126,6.541256351477153,2.315068913825722
41,158921158646.9592,6.615361758099156,2.343015804697295
42,160790867755.78998,6.6896085993433,2.370584746738418
43,162860982872.0522,6.76387089573272,2.398112030203555
44,163911947878.22122,6.838420143206357,2.424852443459794
45,165430648005.73883,6.913079752210115,2.4512831601244245
46,167527834433.46536,6.987586118268955,2.478142821639534
47,169655619550.1536,7.061943907392918,2.505411103517865
48,170618235412.7132,7.136390964948825,2.532434715809109
49,172207245592.14413,7.2108757162487045,2.5593542593378387
50,173800874618.24493,7.285555781540141,2.5857271212998416
51,176634227946.32477,7.359894296376657,2.613047904815346
52,178402682879.78708,7.434150013747299,2.640592930460121
53,180683497760.9651,7.507731200569863,2.669892229867837
54,183105684603.3346,7.580929410580007,2.7001356101569316
55,187096284043.08826,7.653304733116907,2.7322985187268913
56,192224831176.17902,7.726136221121881,2.7634146617234348
57,196747370461.5473,7.801499744382183,2.7877658292887477
58,201326435598.99567,7.877522138518467,2.8099747371814727
59,194852453290.08765,7.947522464406057,2.8470232779844684
60,204434882604.11176,8.023340682438484,2.869919518164622
61,206317167353.4837,8.097843293108888,2.8967895945190762
62,199416542671.6276,8.16740988311767,2.9346462921371965
63,191593418057.6476,8.241037438492075,2.963828874092688
64,219494165766.78082,8.312489644825737,2.9979935080004543
65,214033410047.59033,8.388217497649697,3.02118687573075
66,215331441257.8593,8.453582148291677,3.0659093806522297
67,218033078851.55005,8.53107555003537,3.082262138407135
68,220839925487.7995,8.603796879948844,3.1136348682152937
69,222396183648.48007,8.675511783180875,3.1472445789314
70,225328043130.37302,8.74986323004074,3.1745301492909266
71,228095959296.03577,8.823653528558959,3.2032987405771207
72,230654116845.06787,8.897046593316304,3.2330661396157336
73,232727224271.9501,8.969912025228707,3.2641027121104362
74,235517804088.72076,9.042622164047598,3.295501369931074
75,237941087790.71906,9.114635405350567,3.328467004720055
76,240616324827.97543,9.186394139995523,3.361983030769615
77,241827857579.9528,9.258374454766624,3.3950204986727863
78,244571498688.6471,9.330486698649125,3.427768999130528
79,246674200751.30713,9.40261041037072,3.4604922356376364
80,249527681428.45374,9.47525376209076,3.492045103191609
81,250972625281.05084,9.548648359621618,3.5218087228183172
82,253579905452.75397,9.621499468996833,3.5528788992388107
83,255805267007.00488,9.694489798050451,3.583620595103621
84,257715876482.53143,9.768132361953725,3.6127652821280574
85,259806190416.3825,9.84099381848448,3.6438111860803826
86,262621863091.6501,9.914553982424865,3.6731632265727145
87,263760863040.34753,9.987216495276405,3.7046719432412756
88,266353344159.69763,10.06032166072747,3.735139545450383
89,268868511335.77127,10.133032872089844,3.766535719456399
90,270167381887.8191,10.205951570436731,3.797446937992645
91,272935170348.1383,10.279001495359129,3.82804674957429
92,274810303032.11542,10.351671145297319,3.859539002238411
93,277636554221.3556,10.424979469626829,3.889514485287053
94,278923704083.32556,10.498038239609551,3.9200931727770607
95,281143353168.1941,10.572451669944586,3.9472092452392142
96,283363196569.7871,10.646655225370523,3.974894482499348
97,284877678210.1816,10.720790780548729,4.002761298937888
98,286813249293.57886,10.79532447744628,4.029545025840319
99,289036898459.7687,10.870623958630096,4.054093511199874
100,291690509898.7792,10.947867488463222,4.071588570471535
101,292105582020.09045,11.023269343214196,4.095820786633356
102,295082715893.77875,11.10096691180885,4.111174217340493
103,296554071824.1079,11.178065113497993,4.129298987581804
104,298346282937.7862,11.256104432698685,4.142808416092761
105,299877596511.03375,11.33434920893631,4.155071979666376
106,302475275372.89685,11.413239862400593,4.162065176072772
107,304288728930.72437,11.492398870396922,4.159517343064711
108,305789837935.1441,11.57156178192417,4.157093825264289
109,307399408896.8721,11.650331486094965,4.148849208545147
110,308791226962.1321,11.729253144764725,4.142215070107198
111,310531226606.4783,11.806463782082897,4.1245754135084525
112,311659839809.19006,11.885019203004568,4.114491473612794
